"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"302","L_S21","Lit","NoGoggles","Familiar",0.555,8.78396088128908
"303","L_S21","Lit","NoGoggles","Familiar",0.61,8.79028394326291
"304","L_S21","Lit","NoGoggles","Familiar",0.665,8.71590514953394
"305","L_S21","Lit","NoGoggles","Familiar",0.72,8.57707144666456
"306","L_S21","Lit","NoGoggles","Familiar",0.775,8.37380541536984
"307","L_S21","Lit","NoGoggles","Familiar",0.83,8.10306759050296
"308","L_S21","Lit","NoGoggles","Familiar",0.885,7.78726401929449
"309","L_S21","Lit","NoGoggles","Familiar",0.94,7.43223048019868
"310","L_S21","Lit","NoGoggles","Familiar",0.995,7.06813694591592
"311","L_S21","Lit","NoGoggles","Familiar",1.05,6.70322645006258
"312","L_S21","Lit","NoGoggles","Familiar",1.105,6.34224197652365
"313","L_S21","Lit","NoGoggles","Familiar",1.16,5.99181618982776
"314","L_S21","Lit","NoGoggles","Familiar",1.215,5.66617003659422
"315","L_S21","Lit","NoGoggles","Familiar",1.27,5.36707593426241
"316","L_S21","Lit","NoGoggles","Familiar",1.325,5.08126166207876
"317","L_S21","Lit","NoGoggles","Familiar",1.38,4.83227118450373
"318","L_S21","Lit","NoGoggles","Familiar",1.435,4.60699319391448
"319","L_S21","Lit","NoGoggles","Familiar",1.49,4.37955762885602
"320","L_S21","Lit","NoGoggles","Familiar",1.545,4.17694625690792
"321","L_S21","Lit","NoGoggles","Familiar",1.6,4.00780148033858
"322","L_S21","Lit","NoGoggles","Familiar",1.655,3.8351399557456
"323","L_S21","Lit","NoGoggles","Familiar",1.71,3.67868936428921
"324","L_S21","Lit","NoGoggles","Familiar",1.765,3.55225891409729
"325","L_S21","Lit","NoGoggles","Familiar",1.82,3.42386852828557
"326","L_S21","Lit","NoGoggles","Familiar",1.875,3.31018925148771
"327","L_S21","Lit","NoGoggles","Familiar",1.93,3.20604271651502
"328","L_S21","Lit","NoGoggles","Familiar",1.985,3.10598348793269
"329","L_S21","Lit","NoGoggles","Familiar",2.04,3.01848503162544
"330","L_S21","Lit","NoGoggles","Familiar",2.095,2.94224842138679
"331","L_S21","Lit","NoGoggles","Familiar",2.15,2.87507060111064
"332","L_S21","Lit","NoGoggles","Familiar",2.205,2.81771625233738
"333","L_S21","Lit","NoGoggles","Familiar",2.26,2.77895948032811
"334","L_S21","Lit","NoGoggles","Familiar",2.315,2.76216859905845
"335","L_S21","Lit","NoGoggles","Familiar",2.37,2.76201024204246
"336","L_S21","Lit","NoGoggles","Familiar",2.425,2.77453827824109
"337","L_S21","Lit","NoGoggles","Familiar",2.48,2.8042634638271
"338","L_S21","Lit","NoGoggles","Familiar",2.535,2.83948515803804
"339","L_S21","Lit","NoGoggles","Familiar",2.59,2.88711775644261
"340","L_S21","Lit","NoGoggles","Familiar",2.645,2.94753769873268
"341","L_S21","Lit","NoGoggles","Familiar",2.7,3.00824838814859
"342","L_S21","Lit","NoGoggles","Familiar",2.755,3.07382876421225
"343","L_S21","Lit","NoGoggles","Familiar",2.81,3.13931535851534
"344","L_S21","Lit","NoGoggles","Familiar",2.865,3.2004600873401
"345","L_S21","Lit","NoGoggles","Familiar",2.92,3.2549146613039
"346","L_S21","Lit","NoGoggles","Familiar",2.975,3.30014720890047
"347","L_S21","Lit","NoGoggles","Familiar",3.03,3.33880354402313
"348","L_S21","Lit","NoGoggles","Familiar",3.085,3.3770325029941
"349","L_S21","Lit","NoGoggles","Familiar",3.14,3.40933144907445
"350","L_S21","Lit","NoGoggles","Familiar",3.195,3.43345088691331
"351","L_S21","Lit","NoGoggles","Familiar",3.25,3.4576552980115
"352","L_S21","Lit","NoGoggles","Familiar",3.305,3.48461476099862
"353","L_S21","Lit","NoGoggles","Familiar",3.36,3.50817443146302
"354","L_S21","Lit","NoGoggles","Familiar",3.415,3.5277378374962
"355","L_S21","Lit","NoGoggles","Familiar",3.47,3.55779021797468
"356","L_S21","Lit","NoGoggles","Familiar",3.525,3.58845476817997
"357","L_S21","Lit","NoGoggles","Familiar",3.58,3.6231371764041
"358","L_S21","Lit","NoGoggles","Familiar",3.635,3.6649572888239
"359","L_S21","Lit","NoGoggles","Familiar",3.69,3.71102107242917
"360","L_S21","Lit","NoGoggles","Familiar",3.745,3.75725490215972
"361","L_S21","Lit","NoGoggles","Familiar",3.8,3.80283193840186
"362","L_S21","Lit","NoGoggles","Familiar",3.855,3.85025902574316
"363","L_S21","Lit","NoGoggles","Familiar",3.91,3.89173445983489
"364","L_S21","Lit","NoGoggles","Familiar",3.965,3.92964173112294
"365","L_S21","Lit","NoGoggles","Familiar",4.02,3.95733909038038
"366","L_S21","Lit","NoGoggles","Familiar",4.075,3.97844158998202
"367","L_S21","Lit","NoGoggles","Familiar",4.13,3.99778285992392
"368","L_S21","Lit","NoGoggles","Familiar",4.185,4.0087268588044
"369","L_S21","Lit","NoGoggles","Familiar",4.24,4.01202077139261
"370","L_S21","Lit","NoGoggles","Familiar",4.295,4.00591019625282
"371","L_S21","Lit","NoGoggles","Familiar",4.35,4.0014437549193
"372","L_S21","Lit","NoGoggles","Familiar",4.405,3.99259495468037
"373","L_S21","Lit","NoGoggles","Familiar",4.46,3.98190768295741
"374","L_S21","Lit","NoGoggles","Familiar",4.515,3.97515205725342
"375","L_S21","Lit","NoGoggles","Familiar",4.57,3.95828643105454
"376","L_S21","Lit","NoGoggles","Familiar",4.625,3.94249901460687
"377","L_S21","Lit","NoGoggles","Familiar",4.68,3.93638801044659
"378","L_S21","Lit","NoGoggles","Familiar",4.735,3.92450867027954
"379","L_S21","Lit","NoGoggles","Familiar",4.79,3.90683715997649
"380","L_S21","Lit","NoGoggles","Familiar",4.845,3.89433335174481
"381","L_S21","Lit","NoGoggles","Familiar",4.9,3.87656086845492
"382","L_S21","Lit","NoGoggles","Familiar",4.955,3.84303290714258
