"","SubjectNo","Familiarity","TargetPosition","seg.z","headingErr"
"1803","S151","Familiar","Known",0.61,5.7189607250993
"1804","S151","Familiar","Known",0.665,6.24147938223118
"1805","S151","Familiar","Known",0.72,6.85940670985398
"1806","S151","Familiar","Known",0.775,7.54564337852585
"1807","S151","Familiar","Known",0.83,8.26485677795493
"1808","S151","Familiar","Known",0.885,8.96592284787367
"1809","S151","Familiar","Known",0.94,9.62041929256313
"1810","S151","Familiar","Known",0.995,10.2391466903125
"1811","S151","Familiar","Known",1.05,10.80569555246
"1812","S151","Familiar","Known",1.105,11.279746246544
"1813","S151","Familiar","Known",1.16,11.6678990892765
"1814","S151","Familiar","Known",1.215,11.9647188402132
"1815","S151","Familiar","Known",1.27,12.1875221981817
"1816","S151","Familiar","Known",1.325,12.357597428118
"1817","S151","Familiar","Known",1.38,12.497325013932
"1818","S151","Familiar","Known",1.435,12.6187812824825
"1819","S151","Familiar","Known",1.49,12.7138387706392
"1820","S151","Familiar","Known",1.545,12.7728956299275
"1821","S151","Familiar","Known",1.6,12.8085772641538
"1822","S151","Familiar","Known",1.655,12.8447061078177
"1823","S151","Familiar","Known",1.71,12.8737808606331
"1824","S151","Familiar","Known",1.765,12.8565844073895
"1825","S151","Familiar","Known",1.82,12.7498539881136
"1826","S151","Familiar","Known",1.875,12.488192915388
"1827","S151","Familiar","Known",1.93,12.0955580485893
"1828","S151","Familiar","Known",1.985,11.685300749375
"1829","S151","Familiar","Known",2.04,11.3204619001294
"1830","S151","Familiar","Known",2.095,11.0349076779604
"1831","S151","Familiar","Known",2.15,10.8120180943933
"1832","S151","Familiar","Known",2.205,10.6019763301782
"1833","S151","Familiar","Known",2.26,10.3759090768334
"1834","S151","Familiar","Known",2.315,10.1034743336006
"1835","S151","Familiar","Known",2.37,9.77028650037384
"1836","S151","Familiar","Known",2.425,9.42388434701884
"1837","S151","Familiar","Known",2.48,9.06628556927566
"1838","S151","Familiar","Known",2.535,8.66499405799743
"1839","S151","Familiar","Known",2.59,8.28349377658371
"1840","S151","Familiar","Known",2.645,7.98706762125108
"1841","S151","Familiar","Known",2.7,7.77955488165309
"1842","S151","Familiar","Known",2.755,7.65802779219755
"1843","S151","Familiar","Known",2.81,7.60423520709016
"1844","S151","Familiar","Known",2.865,7.58178464838038
"1845","S151","Familiar","Known",2.92,7.56682338100556
"1846","S151","Familiar","Known",2.975,7.55124446780755
"1847","S151","Familiar","Known",3.03,7.5591348307659
"1848","S151","Familiar","Known",3.085,7.60791143180326
"1849","S151","Familiar","Known",3.14,7.70392078406731
"1850","S151","Familiar","Known",3.195,7.85394390494447
"1851","S151","Familiar","Known",3.25,7.95125851665928
"1852","S151","Familiar","Known",3.305,7.89745754136627
"1853","S151","Familiar","Known",3.36,7.74321173841692
"1854","S151","Familiar","Known",3.415,7.56487481740797
"1855","S151","Familiar","Known",3.47,7.40664350871748
"1856","S151","Familiar","Known",3.525,7.26510741994273
"1857","S151","Familiar","Known",3.58,7.13938186688912
"1858","S151","Familiar","Known",3.635,7.03444248888114
"1859","S151","Familiar","Known",3.69,6.97155670136206
"1860","S151","Familiar","Known",3.745,6.98705449218276
"1861","S151","Familiar","Known",3.8,7.0633590885364
"1862","S151","Familiar","Known",3.855,7.18808661024418
"1863","S151","Familiar","Known",3.91,7.34823166838964
"1864","S151","Familiar","Known",3.965,7.48157611012759
"1865","S151","Familiar","Known",4.02,7.57853899167324
"1866","S151","Familiar","Known",4.075,7.63996932391425
"1867","S151","Familiar","Known",4.13,7.65273704330613
"1868","S151","Familiar","Known",4.185,7.58963758739768
"1869","S151","Familiar","Known",4.24,7.43774368116338
"1870","S151","Familiar","Known",4.295,7.22872470231948
"1871","S151","Familiar","Known",4.35,7.00778653026348
"1872","S151","Familiar","Known",4.405,6.8010886540003
"1873","S151","Familiar","Known",4.46,6.60970521356961
"1874","S151","Familiar","Known",4.515,6.39360123170754
"1875","S151","Familiar","Known",4.57,6.13632841626956
"1876","S151","Familiar","Known",4.625,5.84627666003496
"1877","S151","Familiar","Known",4.68,5.56298953633716
"1878","S151","Familiar","Known",4.735,5.27550171997375
"1879","S151","Familiar","Known",4.79,4.96136048952497
"1880","S151","Familiar","Known",4.845,4.65466003065979
"1881","S151","Familiar","Known",4.9,4.52235566927998
"1882","S151","Familiar","Known",4.955,4.68218609085391
"1883","S151","Familiar","Known",5.01,5.0650775085182
"1884","S151","Familiar","Known",5.065,5.57330686729274
"1885","S151","Familiar","Known",5.12,6.12471463338475
"1886","S151","Familiar","Known",5.175,6.66417873310651
"1887","S151","Familiar","Known",5.23,7.14937448064149
"1888","S151","Familiar","Known",5.285,7.57924561099492
"1889","S151","Familiar","Known",5.34,7.95292250556801
"1890","S151","Familiar","Known",5.395,8.29984992530505
"1891","S151","Familiar","Known",5.45,8.64259953891528
"1892","S151","Familiar","Known",5.505,9.00474617743821
"1893","S151","Familiar","Known",5.56,9.39864823288897
"1894","S151","Familiar","Known",5.615,9.83529616616392
"1895","S151","Familiar","Known",5.67,10.2807423921666
"1896","S151","Familiar","Known",5.725,10.6617835245817
"1897","S151","Familiar","Known",5.78,10.9233732632991
"1898","S151","Familiar","Known",5.835,10.9767206389071
"1899","S151","Familiar","Known",5.89,10.7690432824819
"1900","S151","Familiar","Known",5.945,10.1619739403342
"1901","S161","Familiar","Known",0.5,1.56540614511121
"1902","S161","Familiar","Known",0.555,1.61096504307702
"1903","S161","Familiar","Known",0.61,1.68210741851672
"1904","S161","Familiar","Known",0.665,1.77794838912652
"1905","S161","Familiar","Known",0.72,1.90761167064933
"1906","S161","Familiar","Known",0.775,2.03599496686497
"1907","S161","Familiar","Known",0.83,2.16334483279242
"1908","S161","Familiar","Known",0.885,2.31709715804387
"1909","S161","Familiar","Known",0.94,2.48059543154748
"1910","S161","Familiar","Known",0.995,2.59137947251679
"1911","S161","Familiar","Known",1.05,2.56656577272394
"1912","S161","Familiar","Known",1.105,2.37328486290971
"1913","S161","Familiar","Known",1.16,2.05881657304694
"1914","S161","Familiar","Known",1.215,1.70741599327718
"1915","S161","Familiar","Known",1.27,1.37384896849336
"1916","S161","Familiar","Known",1.325,1.078643070715
"1917","S161","Familiar","Known",1.38,0.791329791076698
"1918","S161","Familiar","Known",1.435,0.477357477889449
"1919","S161","Familiar","Known",1.49,0.217626485430603
"1920","S161","Familiar","Known",1.545,0.0788712500674246
"1921","S161","Familiar","Known",1.6,0.0801802581372804
"1922","S161","Familiar","Known",1.655,0.178414156726494
"1923","S161","Familiar","Known",1.71,0.290823327928389
"1924","S161","Familiar","Known",1.765,0.369204837693354
"1925","S161","Familiar","Known",1.82,0.405813869476389
"1926","S161","Familiar","Known",1.875,0.426217559199618
"1927","S161","Familiar","Known",1.93,0.479262992137307
"1928","S161","Familiar","Known",1.985,0.620420971542637
"1929","S161","Familiar","Known",2.04,0.852117631220546
"1930","S161","Familiar","Known",2.095,1.10747115104783
"1931","S161","Familiar","Known",2.15,1.34300134171056
"1932","S161","Familiar","Known",2.205,1.55989487490888
"1933","S161","Familiar","Known",2.26,1.76498811728893
"1934","S161","Familiar","Known",2.315,1.95609535552878
"1935","S161","Familiar","Known",2.37,2.10726256160804
"1936","S161","Familiar","Known",2.425,2.1159712708413
"1937","S161","Familiar","Known",2.48,2.00296526551523
"1938","S161","Familiar","Known",2.535,1.91869615070314
"1939","S161","Familiar","Known",2.59,1.90719314875932
"1940","S161","Familiar","Known",2.645,1.92142217837908
"1941","S161","Familiar","Known",2.7,1.93158562699842
"1942","S161","Familiar","Known",2.755,1.92030479884665
"1943","S161","Familiar","Known",2.81,1.83543714980749
"1944","S161","Familiar","Known",2.865,1.65511067633019
"1945","S161","Familiar","Known",2.92,1.31143859901188
"1946","S161","Familiar","Known",2.975,0.832583604732421
"1947","S161","Familiar","Known",3.03,0.42399110377287
"1948","S161","Familiar","Known",3.085,0.198346889192425
"1949","S161","Familiar","Known",3.14,0.0938906566192286
"1950","S161","Familiar","Known",3.195,0.0444080209879453
"1951","S161","Familiar","Known",3.25,0.11928297202691
"1952","S161","Familiar","Known",3.305,0.461113563305627
"1953","S161","Familiar","Known",3.36,0.97053622955179
"1954","S161","Familiar","Known",3.415,1.52685381658172
"1955","S161","Familiar","Known",3.47,2.16192580548385
"1956","S161","Familiar","Known",3.525,2.69159167447394
"1957","S161","Familiar","Known",3.58,2.70856866794734
"1958","S161","Familiar","Known",3.635,2.48596781116484
"1959","S161","Familiar","Known",3.69,2.35289483128141
"1960","S161","Familiar","Known",3.745,2.30364532766169
"1961","S161","Familiar","Known",3.8,2.31644184502642
"1962","S161","Familiar","Known",3.855,2.33857769881879
"1963","S161","Familiar","Known",3.91,2.33058935531602
"1964","S161","Familiar","Known",3.965,2.33769076431245
"1965","S161","Familiar","Known",4.02,2.4177175102913
"1966","S161","Familiar","Known",4.075,2.50556896077301
"1967","S161","Familiar","Known",4.13,2.50104932177971
"1968","S161","Familiar","Known",4.185,2.35837320391929
"1969","S161","Familiar","Known",4.24,2.15170640857246
"1970","S161","Familiar","Known",4.295,1.9757942661886
"1971","S161","Familiar","Known",4.35,1.80721928007296
"1972","S161","Familiar","Known",4.405,1.6346598718893
"1973","S161","Familiar","Known",4.46,1.52744415372773
"1974","S161","Familiar","Known",4.515,1.47449907947006
"1975","S161","Familiar","Known",4.57,1.42086576592847
"1976","S161","Familiar","Known",4.625,1.29721126218698
"1977","S161","Familiar","Known",4.68,1.09246566829126
"1978","S161","Familiar","Known",4.735,0.895836167303148
"1979","S161","Familiar","Known",4.79,0.779043562943926
"1980","S161","Familiar","Known",4.845,0.763501606089185
"1981","S161","Familiar","Known",4.9,0.791934094888806
"1982","S161","Familiar","Known",4.955,0.833237628822139
"1983","S161","Familiar","Known",5.01,0.898699906023458
"1984","S161","Familiar","Known",5.065,0.917617701003305
"1985","S161","Familiar","Known",5.12,0.869844388091185
"1986","S161","Familiar","Known",5.175,0.820636002470855
"1987","S161","Familiar","Known",5.23,0.832087651181865
"1988","S161","Familiar","Known",5.285,0.843348169407826
"1989","S161","Familiar","Known",5.34,0.761642845324648
"1990","S161","Familiar","Known",5.395,0.680644041998074
"1991","S161","Familiar","Known",5.45,0.701521037269988
"1992","S161","Familiar","Known",5.505,0.834386804108482
"1993","S161","Familiar","Known",5.56,0.986066132675925
"1994","S161","Familiar","Known",5.615,1.08587048157504
"1995","S161","Familiar","Known",5.67,1.20705212415849
"1996","S161","Familiar","Known",5.725,1.42598840292219
"1997","S161","Familiar","Known",5.78,1.71314865977646
"1998","S161","Familiar","Known",5.835,1.76486408393918
"1999","S161","Familiar","Known",5.89,1.64470268757303
"2000","S161","Familiar","Known",5.945,1.65152852696686
"2001","S162","Familiar","Known",0.5,8.49711942663281
"2002","S162","Familiar","Known",0.555,8.48187822739175
"2003","S162","Familiar","Known",0.61,8.47911139908279
"2004","S162","Familiar","Known",0.665,8.52001107991596
"2005","S162","Familiar","Known",0.72,8.62832197528254
"2006","S162","Familiar","Known",0.775,8.80228438751266
"2007","S162","Familiar","Known",0.83,9.034941600485
"2008","S162","Familiar","Known",0.885,9.32544962185153
"2009","S162","Familiar","Known",0.94,9.60016350666233
"2010","S162","Familiar","Known",0.995,9.80565871365175
"2011","S162","Familiar","Known",1.05,9.94750072235013
"2012","S162","Familiar","Known",1.105,10.0329635265996
"2013","S162","Familiar","Known",1.16,10.0681079131856
"2014","S162","Familiar","Known",1.215,10.0642892933969
"2015","S162","Familiar","Known",1.27,10.0207050001235
"2016","S162","Familiar","Known",1.325,9.95528609524916
"2017","S162","Familiar","Known",1.38,9.8793114286458
"2018","S162","Familiar","Known",1.435,9.80412498475301
"2019","S162","Familiar","Known",1.49,9.75278095727515
"2020","S162","Familiar","Known",1.545,9.69788149691585
"2021","S162","Familiar","Known",1.6,9.63250081731573
"2022","S162","Familiar","Known",1.655,9.57865199275555
"2023","S162","Familiar","Known",1.71,9.51492029318009
"2024","S162","Familiar","Known",1.765,9.42178926587806
"2025","S162","Familiar","Known",1.82,9.3123060276218
"2026","S162","Familiar","Known",1.875,9.19376260986822
"2027","S162","Familiar","Known",1.93,9.06110179905285
"2028","S162","Familiar","Known",1.985,8.91293687752318
"2029","S162","Familiar","Known",2.04,8.73637120269571
"2030","S162","Familiar","Known",2.095,8.54295739697718
"2031","S162","Familiar","Known",2.15,8.34004011945556
"2032","S162","Familiar","Known",2.205,8.14896029431923
"2033","S162","Familiar","Known",2.26,7.9996168265691
"2034","S162","Familiar","Known",2.315,7.88372390538782
"2035","S162","Familiar","Known",2.37,7.81894250712796
"2036","S162","Familiar","Known",2.425,7.83789032270878
"2037","S162","Familiar","Known",2.48,7.91287561498851
"2038","S162","Familiar","Known",2.535,8.01706065061211
"2039","S162","Familiar","Known",2.59,8.15269211143068
"2040","S162","Familiar","Known",2.645,8.30508207484763
"2041","S162","Familiar","Known",2.7,8.45655699868988
"2042","S162","Familiar","Known",2.755,8.57875698685385
"2043","S162","Familiar","Known",2.81,8.66561611855848
"2044","S162","Familiar","Known",2.865,8.73463000919777
"2045","S162","Familiar","Known",2.92,8.78732470298029
"2046","S162","Familiar","Known",2.975,8.80541992303196
"2047","S162","Familiar","Known",3.03,8.79316756638181
"2048","S162","Familiar","Known",3.085,8.75753549471666
"2049","S162","Familiar","Known",3.14,8.7074223263585
"2050","S162","Familiar","Known",3.195,8.6306324236083
"2051","S162","Familiar","Known",3.25,8.52325561154654
"2052","S162","Familiar","Known",3.305,8.41531488663941
"2053","S162","Familiar","Known",3.36,8.28917239131075
"2054","S162","Familiar","Known",3.415,8.13598655483034
"2055","S162","Familiar","Known",3.47,7.98440536212469
"2056","S162","Familiar","Known",3.525,7.8030862009761
"2057","S162","Familiar","Known",3.58,7.59695454346521
"2058","S162","Familiar","Known",3.635,7.35559654021316
"2059","S162","Familiar","Known",3.69,7.0700650263336
"2060","S162","Familiar","Known",3.745,6.74676598116125
"2061","S162","Familiar","Known",3.8,6.42359275654399
"2062","S162","Familiar","Known",3.855,6.1130648289664
"2063","S162","Familiar","Known",3.91,5.81016393250079
"2064","S162","Familiar","Known",3.965,5.54809360640778
"2065","S162","Familiar","Known",4.02,5.33309808847929
"2066","S162","Familiar","Known",4.075,5.17606952529914
"2067","S162","Familiar","Known",4.13,5.06865873823236
"2068","S162","Familiar","Known",4.185,5.00834710421393
"2069","S162","Familiar","Known",4.24,4.98709074181776
"2070","S162","Familiar","Known",4.295,4.97162943737278
"2071","S162","Familiar","Known",4.35,4.95507447390322
"2072","S162","Familiar","Known",4.405,4.9452185525131
"2073","S162","Familiar","Known",4.46,4.91035735522647
"2074","S162","Familiar","Known",4.515,4.86580681277917
"2075","S162","Familiar","Known",4.57,4.81677033502632
"2076","S162","Familiar","Known",4.625,4.77035284516629
"2077","S162","Familiar","Known",4.68,4.73166960344124
"2078","S162","Familiar","Known",4.735,4.70429792776502
"2079","S162","Familiar","Known",4.79,4.70444645553759
"2080","S162","Familiar","Known",4.845,4.73448863922789
"2081","S162","Familiar","Known",4.9,4.79484431245838
"2082","S162","Familiar","Known",4.955,4.88162956392628
"2083","S162","Familiar","Known",5.01,4.98148639367829
"2084","S162","Familiar","Known",5.065,5.09255869331679
"2085","S162","Familiar","Known",5.12,5.21158096843741
"2086","S162","Familiar","Known",5.175,5.32608711500253
"2087","S162","Familiar","Known",5.23,5.44811762605165
"2088","S162","Familiar","Known",5.285,5.58257644836782
"2089","S162","Familiar","Known",5.34,5.74290669567622
"2090","S162","Familiar","Known",5.395,5.94160353702948
"2091","S162","Familiar","Known",5.45,6.19470657280384
"2092","S162","Familiar","Known",5.505,6.49078156796767
"2093","S162","Familiar","Known",5.56,6.82662399259036
"2094","S162","Familiar","Known",5.615,7.23709025389872
"2095","S162","Familiar","Known",5.67,7.68360925695964
"2096","S162","Familiar","Known",5.725,8.09441817908211
"2097","S162","Familiar","Known",5.78,8.4037237678397
"2098","S162","Familiar","Known",5.835,8.52439749332236
"2099","S162","Familiar","Known",5.89,8.43928534393975
"2100","S162","Familiar","Known",5.945,8.18021997209314
"2101","S18","Familiar","Known",0.5,4.05680701682248
"2102","S18","Familiar","Known",0.555,4.06635545827713
"2103","S18","Familiar","Known",0.61,4.17469054761673
"2104","S18","Familiar","Known",0.665,4.3644276269633
"2105","S18","Familiar","Known",0.72,4.6059569227876
"2106","S18","Familiar","Known",0.775,4.8503218892734
"2107","S18","Familiar","Known",0.83,5.06978988374154
"2108","S18","Familiar","Known",0.885,5.26949906690604
"2109","S18","Familiar","Known",0.94,5.44398355621754
"2110","S18","Familiar","Known",0.995,5.59352912836307
"2111","S18","Familiar","Known",1.05,5.71621112311931
"2112","S18","Familiar","Known",1.105,5.81859722054408
"2113","S18","Familiar","Known",1.16,5.90220929742173
"2114","S18","Familiar","Known",1.215,5.9633342569463
"2115","S18","Familiar","Known",1.27,6.00088011175346
"2116","S18","Familiar","Known",1.325,6.01974336602373
"2117","S18","Familiar","Known",1.38,6.04314115142769
"2118","S18","Familiar","Known",1.435,6.08173253727169
"2119","S18","Familiar","Known",1.49,6.13580524808725
"2120","S18","Familiar","Known",1.545,6.19029338220414
"2121","S18","Familiar","Known",1.6,6.23456063100657
"2122","S18","Familiar","Known",1.655,6.26373265041311
"2123","S18","Familiar","Known",1.71,6.27484411985251
"2124","S18","Familiar","Known",1.765,6.2672558019479
"2125","S18","Familiar","Known",1.82,6.25070121254558
"2126","S18","Familiar","Known",1.875,6.22897314867391
"2127","S18","Familiar","Known",1.93,6.20082059882761
"2128","S18","Familiar","Known",1.985,6.1787986961642
"2129","S18","Familiar","Known",2.04,6.16153373164125
"2130","S18","Familiar","Known",2.095,6.1422783071587
"2131","S18","Familiar","Known",2.15,6.12193614698622
"2132","S18","Familiar","Known",2.205,6.10652928601889
"2133","S18","Familiar","Known",2.26,6.08917782948133
"2134","S18","Familiar","Known",2.315,6.06473704942063
"2135","S18","Familiar","Known",2.37,6.02288679328029
"2136","S18","Familiar","Known",2.425,5.95474824719947
"2137","S18","Familiar","Known",2.48,5.87626299238519
"2138","S18","Familiar","Known",2.535,5.79463262071186
"2139","S18","Familiar","Known",2.59,5.71854970331311
"2140","S18","Familiar","Known",2.645,5.65935363710984
"2141","S18","Familiar","Known",2.7,5.61462219269188
"2142","S18","Familiar","Known",2.755,5.58148965144014
"2143","S18","Familiar","Known",2.81,5.55602672610022
